,cycle,time_charge,time_discharge,Discharge voltage_measured,Discharge current_measured,Charging Voltage,Charging Current,Power Out,Power In,Temp Discharge,Temp Charge,Output Energy,Input Energy,cap_ratio,imp_ratio
243,114,10037.5,2828.328,3.4095930016592684,-1.6103535053387172,4.183364628261389,0.47850349958968424,5.42052310655334,1.9951053867030233,33.094510527099,24.00038534756891,15291.03703008417,18877.608216160043,[0.63046613],[1.16195821]
244,115,10555.125,2838.265,3.4094099228144117,-1.611644410040853,4.184200224556774,0.45399145399528124,5.422024768566823,1.893224219059875,32.9291456969386,24.01251322399662,15347.60319523071,18956.141776631543,[0.63316762],[1.16203757]
245,116,10790.062999999995,2846.39,3.4151799904188005,-1.6194806393973795,4.182519149262183,0.4591387841715901,5.4646698357894765,1.9121239815386892,33.768546246187036,24.19181984633231,15516.341205025394,19417.18306626467,[0.638272],[1.1403672]
246,117,10574.641,2837.969,3.4154594925159105,-1.6048643562670935,4.183146901150216,0.45837614287232753,5.409492694291206,1.9100525125791186,33.38783860473631,24.051064384303988,15310.66180461109,19087.754191424567,[0.6304099],[1.14515765]
247,118,10074.109,2838.156,3.413033645675589,-1.5916400783224371,4.183234691854295,0.47417662632806773,5.356096022894046,1.9767634634368965,33.15568441101335,23.900681980024036,15156.725780947334,18660.403155074415,[0.62240037],[1.14068624]
248,119,10423.047,2829.843,3.409452435657406,-1.5901105081883449,4.184017765217712,0.4558512983632313,5.34397910243952,1.900917784446785,33.15244243524419,23.807517308768794,15075.162707313131,18656.56388871954,[0.61987134],[1.14815365]
249,120,10534.046,2829.625,3.4138496008165022,-1.576775447990983,4.184506044897761,0.4485436673529472,5.300205058092901,1.8708203376398695,32.89767204742003,23.772324742913764,14951.588855490527,18656.20883730532,[0.61715669],[1.16343627]
250,121,10266.812000000005,2819.437,3.4109006721250408,-1.575262673173441,4.184552650962073,0.4559647326581559,5.289975705595578,1.90224061256053,32.940711889381994,23.811963922337956,14870.697264397759,18346.607962178823,[0.61178341],[1.1587194]
251,122,10568.109,2819.579,3.410574414013008,-1.5684640005188115,4.185044305278329,0.4416977641575392,5.26366208722624,1.8429523096727447,32.81468262532591,23.761616568830522,14795.359035137923,18444.912919988565,[0.60901182],[1.16122987]
252,123,10798.344,2810.672,3.409651424735993,-1.5671286757845895,4.185509194404872,0.43003042392131846,5.256485339938865,1.7945616983823816,32.86334028228563,23.690501679587424,14730.10729816873,18301.985285246763,[0.60662635],[1.16264283]
253,124,10279.047,2811.485,3.412857837344252,-1.5537993411647466,4.184986183598565,0.44813813391317414,5.212063485643955,1.8705246003696132,32.6898292980075,23.789221378251806,14606.86179164186,17974.406936050393,[0.60142172],[1.16910158]
254,125,10299.39,2802.422,3.4134509017056516,-1.5521827524962768,4.185315793098658,0.44596104009483395,5.206331846364312,1.8613784730660987,32.70990395754069,23.839956272053048,14541.133027547074,18101.72097889107,[0.5986883],[1.16533215]
255,126,10543.077999999994,2801.625,3.4143881875034108,-1.5452652929126827,4.185698076549495,0.43367358561989533,5.181694875400505,1.8103106242714646,32.63175203825518,23.83051919208066,14469.663093495872,17959.548717106736,[0.59590567],[1.17025259]
256,127,10430.109,2802.031,3.4124190388130593,-1.5386517708253238,4.185822767349113,0.4356243203367193,5.1538081701308744,1.8187334592804978,32.51464273825074,23.781032852155548,14393.201770450265,17777.1630547583,[0.59334185],[1.159806]
257,128,10154.094,2793.39,3.4148103057455175,-1.5169723774339856,4.183379948808005,0.43856471577470646,5.076950918576248,1.834071515863367,32.19840018054205,23.79075524916135,14130.655763496683,17575.190083286125,[0.58284646],[1.16644033]
258,129,10316.906,2793.39,3.4166177332601,-1.5238501013926744,4.186038120685098,0.43720382864776314,5.1042261529556585,1.825758733097813,32.384520765631244,23.831060133935015,14208.78466023576,17642.806512816715,[0.58819223],[1.16096163]
259,130,10571.39,2792.485,3.412134154117175,-1.5237928146868014,4.186458410641476,0.4234663540479649,5.097086388186773,1.7685995981598097,32.49775966444267,23.869495641032362,14184.096733032422,17695.496596283483,[0.58536167],[1.1752636]
260,1,10289.312,3591.734,3.5464338449590023,-1.9066656790606789,4.074946565045081,0.9481045644637061,6.78877285113749,3.811787222216772,38.62030277410766,24.4370288204221,24419.396002478137,27289.319530045283,[1.],[1.]
261,2,10283.077999999994,3552.297,3.5531968089006365,-1.9267118604677658,4.049703451126299,0.9677294548207208,6.862634627407335,3.8569860545217685,39.6828371902922,24.825284855146396,24435.21467549855,27768.394355693243,[1.00036773],[1.00683201]
262,3,10281.39,3531.578,3.5599340214678787,-1.9260915660103666,4.047740326560615,0.9694986654654373,6.870837765167403,3.86144364922923,38.73157727952843,24.54770949613892,24328.75002354528,27880.523652074364,[1.00016742],[0.95700192]
263,4,10081.797,3492.907,3.559560496823799,-1.946834018183569,4.047339918204987,0.9763265840568757,6.93251224998627,3.889513561499344,39.291805931583134,24.183817541448178,24295.458720263727,27733.818308477123,[0.99480451],[0.969577]
264,5,10797.328,3511.594,3.5523851619418094,-1.9364196896718662,4.052602643278332,0.9401045747552422,6.8882633299564135,3.74541446713894,39.33538979599376,23.95027739816791,24258.17609577476,27744.378741567692,[0.99437413],[0.97354296]
265,6,10099.218,3431.9370000000054,3.570767030428104,-1.9675984733558043,4.048938302632185,0.9744267167666855,7.012299311082375,3.883671860305038,38.4880790262167,23.941743784234678,24171.362928850518,27745.82984627161,[0.9946251],[0.95658115]
266,7,10078.719,3431.125,3.56572248474393,-1.9680130544442065,4.050162415925479,0.971962851573164,7.003779503890716,3.875454320380166,38.63163684610158,23.835497186381193,24133.64048122997,27581.12307386545,[0.98874506],[0.95646758]
267,8,10617.375,3412.406,3.571283506748709,-1.9675572757550366,4.054313355152664,0.9443066238369477,7.013113717821317,3.765798235432194,38.3020131168405,23.689899160650352,24038.85508415983,27606.98055498408,[0.98896914],[0.93514042]
268,9,10564.157,3410.688,3.5679716274891384,-1.967618505240169,4.056876740812041,0.9442998697568383,7.00673115430134,3.769369151592121,38.418931605173604,23.61432752583545,24003.316814460573,27442.972576079686,[0.98850731],[0.93224104]
269,10,10143.984,3410.718,3.5646314038791775,-1.9678214300979182,4.053513642975227,0.9650472361533323,7.000838666161848,3.851469614264313,38.61796763154249,23.670752965011403,23980.870121427546,27412.247588862883,[0.98264512],[0.94284287]
270,11,10790.452999999994,3392.719,3.568983888921195,-1.9675056354779956,4.058658000726496,0.9333752539886796,7.008310778196666,3.726469606361515,38.412110188445375,23.65957476226848,23884.024326421957,27365.708053078164,[0.98320971],[0.91882908]
271,12,10442.891,3470.672,3.5646206889443177,-1.9683447778186898,4.064996960368119,0.9431909350554789,7.017365276176733,3.7763318949131746,38.854754670108406,24.1696837445598,24410.566187376826,27258.27276715417,[1.00142877],[0.9639965]
272,13,10113.656,3414.109,3.5694388142217863,-1.978806775438716,4.127871654254532,0.707916361978192,7.056354786189376,2.8642851063816983,38.824906288768545,23.973061927376335,24152.41302753723,27396.647707023636,[0.99045108],[0.96318363]
273,14,10137.89,3395.219,3.5687421473356298,-1.9785908218423576,4.129220845194223,0.7033962205591471,7.054124414620685,2.847077436484728,38.46289112020372,23.83183083315267,24011.054158698364,27368.7419777084,[0.98474277],[0.94560932]
274,15,10651.657,3386.0,3.564242407046785,-1.9784335668087776,4.134788878196347,0.6659073348724517,7.044595156577947,2.6982860228979866,38.38330401924349,23.387256897397606,23913.12652531703,27151.492466947853,[0.98201275],[0.94188902]
275,16,10032.485,3368.187,3.5653038098527583,-1.9781601679702334,4.131515049788594,0.7047829847696264,7.045683536307284,2.8562548067504014,38.18801459965044,23.356050678672606,23791.81221433596,27150.468841122787,[0.97663092],[0.94547519]
276,17,10574.297,3368.266,3.5654321677038254,-1.978376589969064,4.136266746327732,0.6657786122600682,7.046753177730188,2.7001013467277355,38.82678605890457,23.71383242682218,23795.344051146534,26976.519246054642,[0.97680826],[0.94387989]
277,18,10461.735,3358.719,3.5622303163451443,-1.9780771457931061,4.13541750554457,0.6726332872106382,7.039295616306025,2.7271205715583746,38.5502870856977,23.572542491461984,23702.47471910037,27058.99944830313,[0.97388941],[0.97063767]
278,19,9993.062000000005,3339.5,3.5644810268524876,-1.9780971417908402,4.133265688028313,0.7027319070255568,7.043777264047152,2.849668265398707,38.26703185824574,23.33706320488606,23583.291650551826,26978.114467694042,[0.96829324],[0.93269554]
279,20,10602.281,3331.265,3.5616145567805693,-1.977978349880124,4.139035094131206,0.6583616656362969,7.037656892196674,2.672514255497863,38.31322176892592,23.08000767261309,23504.270293848833,26580.1111976567,[0.96582565],[0.93326706]
280,21,10667.969,3321.188,3.563058745919013,-1.9784334957218424,4.140171363171509,0.6521568066091898,7.042153049672656,2.6484245589159237,38.511192649552704,23.17669694317056,23448.397175978982,26766.05506351828,[0.96310097],[0.95255043]
281,22,10504.781,3321.844,3.562953436770442,-1.9782873833989163,4.139295677477948,0.6607051355598501,7.041370484262188,2.683043605474112,39.05940555169392,23.754611733877272,23449.49522093096,26693.47957165873,[0.96322011],[0.93295327]
282,23,10246.781,3311.828,3.5634460120762435,-1.978196143267666,4.137154952140781,0.6768531523870729,7.042090292970983,2.7474025968150344,39.139975569295075,24.005531889210037,23381.70930591217,26643.969708398276,[0.96026881],[0.92585928]
283,24,10758.985,3293.172,3.556700209788696,-1.9780364457328703,4.141814607896981,0.6422162425838581,7.027997641263673,2.609372960330609,38.275829581171045,23.181405404321122,23204.57204315588,26589.18969519731,[0.95483284],[1.04405908]
284,25,10317.515,3275.328,3.558412726344602,-1.9779357814694551,4.140519345939849,0.666887300711726,7.030977354566899,2.7104973534173538,38.13496830031,23.035843274963312,23088.32281801201,26428.242996423014,[0.94954473],[1.02608832]
285,26,10063.547,3329.266,3.571059290544873,-1.9781620176423107,4.129690120322506,0.6960172520969812,7.057055086772033,2.817232898776798,40.12772301773118,25.53642228230835,23556.645025948113,26810.38626515273,[0.96539839],[1.05492981]
286,27,10376.172,3301.579,3.566692128462207,-1.9779553399945107,4.134932989245558,0.6693300293686009,7.047600377217192,2.712761775605516,39.42441898944523,24.669331976313998,23329.82293222238,26724.308849101424,[0.95717878],[1.05875443]
287,28,9756.858999999997,3283.563,3.56332743107325,-1.977991433772073,4.133479145170927,0.7068111664736304,7.0410062248815315,2.8671881617927735,39.20745803680139,24.157873960095852,23180.41628989973,26480.29286028613,[0.95197051],[1.05018428]
288,29,10610.906,3275.125,3.559014621482899,-1.9721889844228178,4.141043663189295,0.6461212999124332,7.01597157673513,2.6245361748800113,39.21346160782415,23.805894132332458,23036.35960014101,26378.661203048367,[0.94659796],[1.06127042]
289,30,9978.078,3265.656,3.5566945836342927,-1.972325457380414,4.138547507532571,0.6833886553707768,7.0119852171592365,2.7764815051122627,39.505341906574586,23.796795438615046,22956.14513323748,26176.624467294147,[0.94393191],[1.05886947]
290,31,10246.984,3266.093,3.5550139849119216,-1.9668382736785275,4.140791354371349,0.6634760713583164,6.992797946120341,2.6966877566627816,39.98856468938354,24.08929098349989,22892.186450315843,26145.130323447265,[0.94123846],[1.06746773]
291,32,10437.047,3257.594,3.552637375406743,-1.9609296003516221,4.142616291192753,0.6494542689881202,6.970040610941712,2.640615202583835,39.584265027360125,23.91224881845798,22756.96374896251,26107.96922754111,[0.93582479],[1.05684078]
292,33,10805.827999999994,3248.593,3.547186025484394,-1.9607588424014128,4.14571943597048,0.6223080903373261,6.9591757301168835,2.5326934562379475,39.78072920942487,23.792788807090123,22657.36029544118,25885.00162820688,[0.93027738],[1.07011566]
293,34,10805.375,3238.766,3.5468147552443767,-1.9607439129501687,4.146768957078446,0.6223369324512326,6.958166415492468,2.5332835882294966,39.71266365334528,23.654112616462076,22586.275999187535,25923.569985569775,[0.9302787],[1.0548805]
294,35,10685.968,3240.14,3.544785017297269,-1.955096429970484,4.147015930897934,0.6263833571838324,6.937116762003773,2.550732383343207,39.957113203392446,23.7181816653428,22524.810672299067,25771.542794466324,[0.92782156],[1.06608256]
295,36,10588.64,3230.109,3.546521542096414,-1.9550589985719395,4.146555215254983,0.6305342065252062,6.9402106073371375,2.5675114147572535,40.116186175175955,24.28118885940262,22465.071235272648,25771.149782775185,[0.92495945],[1.05281923]
296,37,10736.094,3229.7810000000027,3.540832547654253,-1.949154513040527,4.147921891536971,0.6199172500124833,6.911023399776707,2.525293207970469,39.90638535819289,24.083066481389935,22365.554412880403,25613.627219625625,[0.91906748],[1.05015113]
297,38,9790.859,3212.469,3.542992511358393,-1.9485230174751011,4.143266423018523,0.6789755179077078,6.912258187360671,2.764411454829337,39.6885269268639,23.945239511760537,22249.53476320981,25567.578335153867,[0.91658771],[1.04761414]
298,39,10274.359,3213.219,3.536081116986021,-1.9431227050969828,4.147407023940548,0.6428347086195202,6.882454998921661,2.619441741953307,39.68113928322106,23.77375050900724,22155.882065239774,25497.457002454663,[0.91131253],[1.06200727]
299,40,10711.063,3203.578,3.5392436935272613,-1.9430080085541772,4.150676946753758,0.6139637849196259,6.8877829184708075,2.5037654576027113,39.913389249802854,23.853513680202422,22106.44201533335,25361.350958892996,[0.91130792],[1.06599391]
300,41,10153.36,3186.297,3.5352062840980936,-1.9310192096578362,4.148663453896305,0.6424405789081294,6.840899974276527,2.619980256214802,39.57818500255319,23.987280900788036,21833.275380115763,25143.02907321958,[0.90046211],[1.05431517]
301,42,10662.468,3176.438,3.5329852237553405,-1.9304738354803452,4.1523726681483,0.6079057067208271,6.834541734485141,2.4809250152845896,39.527424528317994,23.819774963417746,21743.088386887233,25055.154501098972,[0.89731773],[1.06447543]
302,43,10494.625,3167.593,3.5321585609343233,-1.9305510314753294,4.1523561824580355,0.6155482454563249,6.833282622765464,2.512545098973763,39.59822470290436,23.80560206700298,21680.00432934535,24891.161048601025,[0.89488082],[1.0632064]
303,44,10467.75,3167.719,3.530837638002354,-1.924719540998312,4.1527091943107255,0.6152087686046257,6.8116758956085635,2.5114878451878195,39.517869950025634,23.85381204918055,21610.769112897648,24825.71639722803,[0.89214397],[1.07025957]
304,45,9904.406,3159.077999999994,3.5296958440719988,-1.924573902035606,4.150213011801893,0.6487998814529669,6.8091255732628895,2.6478351104506657,39.57513093654533,23.914419329762563,21544.061715621992,24776.937767200237,[0.88963385],[1.06339504]
305,46,10805.656,3148.829,3.528181937212608,-1.924378530485407,4.155306899207734,0.5921577779714922,6.805284669879656,2.4192199761071516,39.592584390378214,23.851741560426404,21460.87448787237,24727.98757319699,[0.88656634],[1.06660098]
306,47,10777.328,3149.094,3.5265730179667,-1.9184028799161776,4.155672229381485,0.5920487199801132,6.782469196638685,2.4190269485602927,39.42119405667243,23.83946915996101,21389.067324084397,24712.17844985931,[0.88381724],[1.06491814]
307,48,10745.86,3140.547,3.524502254855347,-1.918166447162272,4.156007874053487,0.5915470879419649,6.777915180888024,2.417619306708902,39.52637743740521,23.816653070793333,21316.115993410134,24527.715928597678,[0.8812428],[1.05768657]
308,49,10806.781,3131.625,3.522854840654641,-1.918099499861948,4.156680046349623,0.5867625337906442,6.774574138744442,2.3986791693823033,39.55189171454699,23.80868899011151,21244.35565785053,24533.415101487575,[0.87864514],[1.07762854]
309,50,10806.593999999997,3121.907,3.5222829121237864,-1.9179522150901989,4.157264783828636,0.5852801437987257,6.772681441073296,2.393055507701766,39.47958405725215,23.769780150413236,21172.397529228114,24475.267965319337,[0.87581588],[1.08224845]
310,51,10429.547,3122.125,3.5189923820688493,-1.9116539768893377,4.156127781729186,0.6042134870023921,6.745821714155429,2.4699879318993783,39.39335961564715,23.715323201788234,21087.72210980879,24353.30874552446,[0.87007157],[1.10342896]
311,52,10806.437000000005,3103.828,3.5172227884430147,-1.9111337702474187,4.158067956478779,0.5830366582475569,6.73971556010855,2.38414197045489,38.98176823853586,23.65873809615752,20945.628716789033,24413.173011421633,[0.86749626],[1.06673361]
312,53,10805.265,3095.094,3.512501086422183,-1.9108556098369354,4.159707944141477,0.5782298330343408,6.73015307251483,2.3664801747411164,39.075809507979564,23.226959696024178,20855.6402372632,24203.520567196283,[0.86198961],[1.0706999]
313,54,10208.062,3095.781,3.512961463507466,-1.904976230350605,4.157611519016746,0.6108532334353182,6.711392992521786,2.499394876032156,39.135754759406346,23.319667329238126,20800.64110466102,24140.293013862345,[0.85944494],[1.06522691]
314,55,10807.219,3094.328,3.5125204100391976,-1.9051068520548522,4.160377911371207,0.5736847833082905,6.711849390316145,2.34899947900946,39.652407176415046,23.734354542178824,20792.681216079083,23918.608219688085,[0.8591239],[1.11393265]
315,56,10805.906,3086.531,3.515145455757882,-1.9049079394753685,4.159943440903097,0.5735566316606674,6.715694891316494,2.34768075444309,39.62281390538331,24.13581369779323,20751.04285126644,24063.28219314756,[0.85960278],[1.12729607]
316,57,10655.937000000005,3085.625,3.513443179473179,-1.8987616209177185,4.159692060850639,0.5801903405112733,6.691576892231128,2.3747494966759914,39.38123013428737,24.030872348626932,20668.633948893646,23890.36456715236,[0.8564878],[1.11837768]
317,58,10117.172,3067.203,3.5097089402574495,-1.9043382806892604,4.157997794537933,0.6100629362631091,6.703057537261914,2.4963730803084077,39.340868066526006,23.876532517665492,20581.237820868406,23828.923663574347,[0.85106173],[1.11793868]
318,59,10805.86,3058.157,3.5042771471756957,-1.904192698545852,4.161882420497647,0.5677156704779873,6.692569990932686,2.3254315418219287,39.43405861117194,23.479884473890618,20490.553744425986,23855.6146279028,[0.84853996],[1.13007411]
319,60,10806.328,3058.812,3.509207943122173,-1.8982712229514898,4.162474734978792,0.566216238402321,6.681172251055888,2.3204786247533984,39.362179650469535,23.600298980724073,20457.35925593193,23845.63923096692,[0.84869974],[1.12617027]
320,61,10744.828,3058.578,3.509506492049283,-1.8977934870545974,4.162064680444328,0.5678102784442461,6.680814703161505,2.3262417755674494,39.6865230913757,24.045982171178043,20454.748447591617,23779.408660992536,[0.84848098],[1.115642]
321,62,10804.797000000006,3049.328,3.505203266169394,-1.9036436467205244,4.162110677449128,0.5646348152196085,6.693343216609761,2.3130629800737585,40.17590896831097,24.13049810103276,20431.642601392392,23701.38297372328,[0.8457397],[1.12742892]
322,63,10544.452999999994,3074.266,3.5146260368096875,-1.9168842193561366,4.157403064239161,0.5912602816785951,6.755904169311124,2.4178665044677605,40.535001582620566,24.590104893892846,20799.56551396198,24231.504712602353,[0.8590813],[1.16698884]
323,64,10701.125,3066.0,3.5115494818370405,-1.910472150518364,4.159130474098866,0.5784386636466538,6.728288780931105,2.3666651830463583,40.194463843860376,24.34836244189255,20655.390797286334,24031.781539361164,[0.85372144],[1.15188685]
324,65,10805.813,3056.437,3.510769869032659,-1.9042773262834527,4.160505352231585,0.5688224055990181,6.705138956248591,2.328897250908305,39.72370952200435,24.103870396776994,20516.55227999997,23806.61967698688,[0.8480387],[1.15286796]
325,66,10693.438,3048.219,3.50804494279531,-1.904002494100001,4.161111580296065,0.5717975094361369,6.699233152676348,2.341618801927592,39.766243769849176,23.980090949149258,20443.595771618122,23637.74636251201,[0.84561181],[1.17220788]
326,67,10708.406,3039.218,3.5077480809503916,-1.903654638050133,4.161784165329532,0.568903316762845,6.697432532810133,2.330487970527766,39.82201571406818,23.98873767643074,20377.34461946401,23671.30535840193,[0.84292222],[1.16903793]
327,68,10805.297000000006,3039.047,3.506667352106728,-1.8977146678452779,4.16243513200564,0.5616365499924547,6.675276392125666,2.3011935133829438,39.64822613313036,24.059413581411707,20305.970044173628,23352.434002003218,[0.84006277],[1.16820558]
328,69,10363.61,3030.375,3.5061843921745397,-1.897334737795883,4.161122628619403,0.5846780336100904,6.67291767392658,2.395120145844013,39.66746271440325,24.06846627775632,20242.50438098485,23569.117810822132,[0.83753448],[1.17207438]
329,70,10805.094,3021.0,3.505100433926624,-1.897004577416377,4.163316309598828,0.5580418254115265,6.669539689861676,2.2875381894928566,39.68895673513139,24.03901474743833,20167.03122458496,23463.976273389577,[0.83465266],[1.1530503]
330,71,10805.5,3021.75,3.5054479186890557,-1.8909127399289292,4.1637534342522535,0.5565552914703163,6.649290026561291,2.2815750872320235,39.48165361353458,24.07028079210461,20110.0324462304,23381.113168725213,[0.8348962],[1.1426489]
331,72,10806.844,3012.265,3.5000742468460038,-1.8968789299198905,4.164091233459147,0.5545574634930847,6.660408116230743,2.2737300160188365,39.98380180070097,24.071839894007244,20082.744823908943,23383.56311302968,[0.83223419],[1.18174994]
332,73,10367.906000000003,3002.641,3.501164715752651,-1.8964710309338202,4.162630452592036,0.5787017238749391,6.66032738320948,2.3720728365633144,39.869959472546526,24.06731463188378,20017.36653105642,23322.36139269126,[0.82924823],[1.16460382]
333,74,10806.719,3012.0,3.5004072854351875,-1.896776814179541,4.164844499586844,0.552443348784875,6.660623934613906,2.265766104766195,39.83143218823395,24.011603969337205,20081.085413407323,23328.109854474653,[0.83209179],[1.15170399]
334,75,10569.812,3002.172000000006,3.5025243992110107,-1.9028574663381206,4.162074459333899,0.5709027757167789,6.685854729379789,2.338947508802193,40.71450547827934,24.71388214129792,20096.51961511837,23343.333595496664,[0.8322508],[1.1554441]
335,76,9917.203,2992.703,3.505155823274419,-1.8963219640753077,4.160213369745533,0.6055173410823104,6.6670648286617995,2.480568044989198,40.115829620156646,24.547383866608286,19971.71549041139,23274.706144868007,[0.82931286],[1.16264769]
336,77,10317.406,2964.468,3.498364647513575,-1.9084307329437264,4.162769348898908,0.5726934067565478,6.695568734814292,2.3487546182012586,40.612404886299856,24.307555512016165,19872.140765026892,23127.05188939075,[0.82407152],[1.18920532]
337,78,10806.109,2983.375,3.5001408438621677,-1.8897544085730267,4.16525571147109,0.5496004964633592,6.635233886481731,2.254456182165302,39.90733083730266,24.1888423085106,19812.929805240314,23107.91324311252,[0.82087044],[1.17332713]
338,79,10041.921,2975.297,3.499095470139371,-1.8959167588975145,4.162797199607677,0.5890634205311596,6.65511511400434,2.415561384573651,40.47981261777552,24.496746342531964,19821.51288265672,22976.78680551097,[0.82147742],[1.18379558]
339,80,10719.281,2974.9850000000006,3.501035761164062,-1.8893878441695262,4.1652982183632306,0.5509421000516185,6.636114973229827,2.259962222810822,40.240818064573006,24.697990625551096,19760.369238236028,23101.279216985247,[0.82125159],[1.17225439]
340,81,10804.719,2966.25,3.4972123158654926,-1.888918596367039,4.165982566818224,0.5447626668883795,6.627189575715266,2.235297828230104,40.08479631356999,24.46494653197519,19675.721219296134,22971.564721389303,[0.81578294],[1.17455793]
341,82,10805.687,2956.359,3.496089957852059,-1.8885071150010768,4.166560676451056,0.5426963486339299,6.623237412513374,2.2277255655437793,39.99662131359045,24.21852897538169,19598.349718612433,22911.75105241867,[0.81283295],[1.16073214]
342,83,10011.406,2956.344,3.495877119417776,-1.8888180820733191,4.163872052915668,0.5856467502792931,6.6245882072748135,2.4025603894753025,40.29504713071723,24.44636845756681,19601.476822962002,22803.015386548373,[0.81292101],[1.17026698]
343,84,10806.625,2956.406,3.4931160714550242,-1.888793041493138,4.166950763269813,0.5402864951047424,6.620380203646683,2.2181312925504977,40.68520929117831,24.728585833569053,19590.14253182526,22865.61082723116,[0.81300907],[1.16960878]
344,85,10805.563,2947.266,3.49265594645875,-1.8881680802570555,4.166755306166334,0.5408526939341488,6.616655976924014,2.220137159641466,40.51441459645553,24.66876430136053,19520.927790224283,22651.26303199866,[0.81025186],[1.17361119]
345,86,10807.219,2937.984,3.49208824531703,-1.8879049075971435,4.1674060432590645,0.5393305737547832,6.613953103082739,2.214243150135266,40.25206002995873,24.449325539213277,19449.59154724321,22829.03740357082,[0.80746664],[1.18364514]
346,87,10805.547,2929.125,3.4902164774080453,-1.8877303662432205,4.167984383816889,0.5374065640988219,6.609404452078549,2.207215601300846,40.14454431727294,24.170470679952214,19376.06520892811,22725.788212089894,[0.8047979],[1.21695881]
347,88,10510.453,2928.454,3.4905931958620497,-1.8878077163294114,4.16743601304077,0.5513854072140364,6.610867999814259,2.264557990311926,40.44075393835984,24.407764756932835,19377.840573042155,22660.104869336512,[0.80477492],[1.17506709]
348,89,10202.781,2929.375,3.491141936620365,-1.8876749333934435,4.166129848167663,0.5682752595293812,6.612194380909959,2.332715446425342,40.79137464487786,24.78750628250374,19387.368961276366,22679.57439054502,[0.80495679],[1.19643933]
349,90,10700.062999999995,2937.625,3.4929535655988118,-1.894147811705761,4.165908079107965,0.5479456472951068,6.637765251505033,2.248209976475332,40.191370896807655,24.707361079204006,19518.547135666195,22902.905804519527,[0.81010238],[1.22735539]
350,91,10628.938,2929.078,3.4917462636517236,-1.8875042014728933,4.166720223625055,0.5484980695147642,6.611865115396013,2.2514703833471335,39.654132846197975,24.31355778654078,19383.807583081194,22769.42173929275,[0.80476231],[1.21772973]
351,92,10807.109,2918.375,3.4904322642329535,-1.8871434043422728,4.16834511183904,0.5359153507983965,6.607755127349178,2.2011735244628046,39.58465567841534,24.166172998875897,19301.82127637045,22698.79603139044,[0.80168049],[1.22537576]
352,93,10722.515,2919.812,3.488861416967918,-1.8807630082774918,4.168592130149562,0.5379933087567602,6.583195526894656,2.2100045396236383,39.422728341417894,24.14514662117192,19237.929466380887,22480.812542553827,[0.79924055],[1.19498418]
353,94,10772.969,2900.422,3.4891932104785117,-1.886419275237732,4.169233311039395,0.5329945667470819,6.602385118899785,2.189895579610573,39.53308846364766,24.08381173295503,19169.01208402858,22329.09711198254,[0.79638322],[1.21922873]
354,95,10745.718999999997,2901.375,3.487878571337591,-1.8800039366336034,4.16940926289198,0.5327984749938558,6.578078867431396,2.1896758536859458,39.316092871169786,24.072580695679587,19100.353607465924,22253.787606410886,[0.79373882],[1.2259953]
355,96,10807.094,2901.187,3.4864305460738962,-1.8733366537372411,4.169972718454648,0.5280307381775012,6.552182325228407,2.17064612614701,39.02032733907085,23.95254920011367,19020.555665173608,22275.589879579857,[0.79350799],[1.24008229]
356,97,10113.641,2891.64,3.481257277522669,-1.879702248133121,4.168125294398335,0.5636670026872939,6.565257691220832,2.3162429553508583,39.4215960056737,23.86466544219982,18998.49663372612,22195.964262182533,[0.79088588],[1.22731044]
357,98,10585.812,2882.906,3.4823550791204,-1.8790751470067306,4.170055075501603,0.5369712503220352,6.564536782096282,2.2076027349865712,39.32543192274425,23.865265206956767,18940.664671890852,22341.678898206887,[0.78825526],[1.22787495]
358,99,10806.562,2883.265,3.4835074286280547,-1.8728728303565048,4.1709803289961735,0.5244500117849308,6.544882870469168,2.1569860731884596,39.07601453847277,23.89434245173077,18882.612492637265,22136.980764148175,[0.78838939],[1.24468667]
359,100,10805.281000000003,2882.969,3.478976541530706,-1.872678642140011,4.1714237607890485,0.5228745271775066,6.536564299190813,2.15073502856074,39.20806337375334,23.8154120329973,18854.096494712096,22025.809003012164,[0.78529693],[1.22911626]
360,101,10805.625,2883.016,3.4783543796093386,-1.8725486136074478,4.170885773793113,0.5247779670071379,6.536305422962618,2.1576534146055493,39.250981068950665,24.16655632230457,18855.772985661064,22213.24444460571,[0.78537368],[1.22125293]
361,102,10806.672,2873.453,3.4756949339238057,-1.872461318199208,4.171489343593054,0.5227942136156162,6.53030853367702,2.1503343496825895,39.142275596074235,23.850333847513784,18776.435107452355,22158.94045844311,[0.78269487],[1.23352633]
362,103,10502.453,2874.031,3.4814318734539564,-1.8659419458758726,4.170939143718084,0.5363274037711495,6.517891175711388,2.2060780235974122,39.05816257133679,24.154311293272702,18742.384452311566,22004.69048638601,[0.78278565],[1.33680054]
363,104,10689.219,2874.234,3.4796060336232353,-1.8657860951476999,4.171529995986489,0.525107775788983,6.515044690455618,2.1598175861149183,39.28803504941104,24.45761664695439,18737.070022871318,22033.03564607944,[0.78000098],[1.3138228]
364,105,10436.453999999998,2864.984,3.4782258967329587,-1.8654605849037493,4.170738157771242,0.5382171193720415,6.5105795338636545,2.2133601052077205,39.07346376850006,24.26060576939939,18661.118212735662,21954.0868453643,[0.77721309],[1.35691193]
